image_path,alt_text,caption,tags
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1218.jpg,,Cebus_albifrons_edit.jpg," Cebus albifrons, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1219.jpg,,Cedar_Key_1884b_small.jpg," Cedar Key, Florida, Old maps of Levy County, Florida, Bird's eye view maps of Florida, Old maps of the Florida Keys, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1220.jpg,,Ceiling_bracket_detail_at_chapelC_Greenwich_HospitalC_London.jpg," Brackets (architecture), Chapel of St Peter and St Paul, Greenwich Hospital (interior), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1221.jpg,,Ceiling_mosaic_in_the_Surrogates_Courthouse_a.jpg," Open House New York Weekend 2018 in Manhattan below Canal Street, Civic Center, Manhattan in 2018, Uploaded via Campaign:OHNY2018, William de Leftwich Dodge, Surrogate's Courthouse (Manhattan), Ceilings in New York City, Mosaics in New York (state), Virgo (astrology), Capricorns in art, Mosaic ceilings, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1222.jpg,,Celebraci%C3%B3n_de_Todos_los_SantosC_cementerio_de_la_Santa_CruzC_GnieznoC_PoloniaC_2017-11-01C_DD_07-09_HDR.jpg," Holy Cross Cemetery in Gniezno, All Saints Day in Poland, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1223.jpg,Celestine,Celestine_-_Sakoany_depositC_KatsepyC_MitsinjoC_BoenyC_Madagascar.jpg," Celestine, Sakoany Deposit, Focus stacking images of minerals, Minerals on black background, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1224.jpg,"Sketch for the Cenotaph, London",Cenotaph_sketch_by_Lutyens.jpg," Adam Cuerden's restorations, Cenotaph, London, Architectural drawings by Edwin Lutyens, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1225.jpg,"The Centre Block, Canadian Parliament building, with the Peace Tower in front, Ottawa, Southern Ontario.",Centre_Block_-_Parliament_Hill.jpg," Centre Block from Parliament Hill Square, Time 11:55, September 2013 in Ottawa, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1226.jpg,,CentrevilleC_VAC_Quaker_Guns_in_the_fort_on_the_heights.jpg," Adam Cuerden's restorations, March 1862 in Virginia, Forts of the American Civil War, Centreville, Virginia, Quaker guns, Photographs by James F. Gibson, Photographs by George N. Barnard in the Library of Congress, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1227.jpg,"Common buttonbush (Cephalanthus occidentalis occidentalis), in Point Pelee National Park, Ontario Canada",Cephalanthus_occidentalis_occidentalis1.jpg," Cephalanthus occidentalis (flowers), Point Pelee National Park, July 2020 in Ontario, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1228.jpg,"Wayang Golek figure, Cepot, a Sundanese Punokawan, Indonesia, 2015",Cepot_in_wayang_golek_formC_2015-05-14_03.jpg," Wayang golek, Cepot, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1229.jpg,The broom moth caterpillar,Ceramica_pisi_caterpillar_side_view_-_Keila.jpg," Ceramica pisi (caterpillar), Focus stacking images of caterpillars, Nature of Keila, Caterpillars of Estonia, Noctuidae of Estonia, Caterpillars on Urtica dioica, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1230.jpg,,CeratopsiaI_BW.jpg," Ceratopsia life restorations, Pencil drawings, Paleo-illustrations by Nobu Tamura, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1231.jpg,,Cercophonius_squama.jpg," Cercophonius squama, Scorpions on white background, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1232.jpg,Cape Barren Goose (Cereopsis novaehollandia),Cereopsis_novaehollandiae_2.jpg," Cereopsis novaehollandiae, Maria Island National Park, Anseriformes of Tasmania, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1233.jpg,,Ceriagrion_glabrum_female.jpg," Ceriagrion glabrum, Zygoptera of Tanzania, Insecta in right lateral aspect, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1234.jpg,,Ceriagrion_glabrum_male_panorama.jpg," Ceriagrion glabrum, Zygoptera of Tanzania, Insecta in right lateral aspect, Nature of Dar es Salaam, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1235.jpg,Cerussite,Cerussite_-_Nakhlak_mineC_AnarakC_EsfahanC_Iran.jpg," Focus stacking images of minerals, Cerussite, Nakhlak Mine, Minerals of Iran, Minerals on gray background, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1236.jpg,"Female Tule elk (''Cervus canadensis nannodes'') at Tomales Point, Point Reyes National Seashore, Marin County, California.",Cervus_canadensis_nannodes_at_Tomales_Point.jpg," Cervus canadensis nannodes in Tomales Point, Mammals facing left, 1 mammal, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1237.jpg,,Cesarian_the_moment_of_birth3.jpg," Caesarean section, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1238.jpg,,Cessna_182P.jpg," Cessna 182 take offs, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1239.jpg,,Cethosia_cyane.jpg," Cethosia cyane, Lepidoptera on leaves, Insects of Quebec City, 2006 in Quebec City, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1240.jpg,,Cetonia-aurata.jpg," Cetonia aurata on Rosaceae flowers, Unidentified Rosaceae, Wikiszkoła - Las, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1241.jpg,,CEY-23-Government_of_Ceylon-5_Rupees_.jpg," NNC Foreign Banknotes, Banknotes of Sri Lanka, Banknotes with a face value of 5, De La Rue, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1242.jpg,"Portrait of Ambroise Vollard (1899). Petit Palais, Paris",Cezanne_Ambroise_Vollard.jpg," Ambroise Vollard (Paul Cézanne - Petit Palais), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1243.jpg,,CF-1_flight_test.jpg," Aerial photographs of F-35 Lightning II in flight, Aircraft photographed in 2011, Buus (surname), Eric (given name), 2011 in aviation in the United States, Photographs by Andy Wolfe, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1244.jpg,,CG_4_by_ESO.jpg," CG 4, Top 100 ESO Images, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1245.jpg,,CH_Caterpillar.jpg," Hyles euphorbiae (caterpillar), Binn, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1246.jpg,"Cow (Swiss Braunvieh breed) in the Engadin, Switzerland",CH_cow_2.jpg," Engadin, Cows in the canton of Graubünden, Braunvieh in Switzerland, Cows, Cattle in Switzerland, July 2007 in the canton of Graubünden, Sleeping and resting bovines, Sesvenna group, Alpine brown cattle, Fuorcla Sesvenna, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1247.jpg,wrong image,Ch.megacephala_wiki.jpg," Chrysomya megacephala, Coprophagia, Diptera of Tanzania, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1248.jpg,"Sequence image of mountain take-off by an Agusta A109 SP Grand ""Da Vinci"" helicopter from Switzerland's REGA air rescue service",CH.SZ.Stoos_Fronalpstock_Sequence_Rescue-Helicopter_REGA_16K_16x9-R.jpg," HB-ZRX (aircraft), Helicopter take offs, Agusta helicopters in flight, Agusta A109 in Switzerland, Helicopters in the canton of Schwyz, Search and rescue in Switzerland, Mountain rescue in Switzerland, People boarding aircraft, Alpine skiing in Switzerland, Chairlifts in the canton of Schwyz, Stratus clouds in Switzerland, Sea of clouds in Switzerland, Clouds and blue sky in Switzerland, Mountains with snow in Switzerland, Snowy landscapes in Switzerland, Stoos SZ station, Fronalpstock (Schwyz), 2013 in aviation in Switzerland, March 2013 in the canton of Schwyz, March 2013 Switzerland photographs, Chronophotographic photomontages of people, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1249.jpg,,Chachani_summit_edited.jpg," Summit of Chachani, Screes, Erosion in Peru, Seracs in Peru, Hydrothermal alteration at Chachani, Screes in the Andes, Volcanoes in Peru in 2007, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1250.jpg,,Chaetodon_melannotus_edit4.jpg," Great Barrier Reef Marine Park, Underwater photographs in Australia, Underwater organisms at the Great Barrier Reef, Chaetodon melannotus, Striped fish, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1251.jpg,,Chain_moray_eel.jpg," Echidna catenata, Muraenidae heads, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1252.jpg,,Chalcostephia_flavifrons.jpg," Chalcostephia flavifrons, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1253.jpg,,Chalkhill_blue_butterflies_Polyommatus_coridon_mating_1.jpg," Lysandra coridon (mating), Aston Rowant National Nature Reserve, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1254.jpg,"The Destruction of the Space Shuttle Challenger, January 28th 1986. Note the boosters flying away randomly from the explosion",Challenger_explosion.jpg," Launch of STS-51-L, Iconic photographs, Smoke trails, Space debris from suborbital RUD, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1255.jpg,The crew of Space Shuttle mission STS-51-L,Challenger_flight_51-l_crew.jpg," 20th-century group portrait photographs, Astronauts in 1985, Astronauts with the national flag of the United States in background, Blue flight suit with oxygen helmet, Blue jumpsuits, Christa McAuliffe, Color portrait photographs, Dick Scobee, Different races of people together, Ellison Onizuka, Gregory Jarvis, Group portraits with 7 people, Groups looking at viewer, Judith Resnik, Michael J. Smith, Portraits with models of Space Shuttles, 1985 portrait photographs, People of the United States in 1985, Men wearing helmets, Ronald McNair, Smiling people in the United States, STS crew portraits, Crew of STS-51-L, Jumpsuits in spaceflight, Men wearing jumpsuits, Women wearing jumpsuits, Space suit helmets, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1256.jpg,Chamaeleo namaquensis,Chamaeleo_namaquensis_Walvis_Bay.jpg," Chamaeleo namaquensis, Spirals in animalia, Chamaeleonidae of Namibia, Animals of Swakopmund, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1257.jpg,,Chamaeleo_zeylanicus.jpg," Chamaeleo zeylanicus, Spirals in animalia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1258.jpg,,Chamberlin_trimetric_projection_SW.jpg," Images of map projections, Maps with Chamberlin trimetric projection, Maps of Africa, 2012 maps of Africa, Language-neutral maps, Blue Marble Next Generation images, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1259.jpg,,Chambord_Castle_Northwest_facade.jpg," North-West façade of the Château de Chambord, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1260.jpg,,Chamomileoriginal_size.jpg," Matricaria chamomilla (flowers), White and yellow flowers, Close-ups of Asteraceae flowers, Bokeh photographs of Asteraceae flowers, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1261.jpg,,Champ_de_Mars_from_the_Eiffel_Tower_-_July_2006_edit.jpg," Pictures of the Year/2012 (finalist), Tour Montparnasse from the Eiffel Tower, Champ-de-Mars from the third floor of the Eiffel Tower, Place Jacques-Rueff (Paris), Vertical panoramic photographs in Paris, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1262.jpg,,ChampagnePool-Wai-O-Tapu_rotated_MC.jpg," Champagne Pool, Geysers and hot springs of New Zealand in 2008, Volcanic unrest in New Zealand in 2008, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1263.jpg,,Chapel_Royal_360x180C_Dublin_CastleC_DublinC_Ireland_-_Diliff.jpg," 360° panoramas, Interior of Chapel Royal, Dublin, Spherical panoramics in Ireland, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1264.jpg,"Publicity photo from Charlie Chaplin's 1921 movie ""The Kid"".",Chaplin_The_Kid_edit.jpg," The Kid (1921 film), The Tramp (character), Jackie Coogan in 1921, Charlie Chaplin in 1921, Crossed arms (right over left), People sitting on door sills, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1265.jpg,,Charadrius_alexandrinus_-_Laem_Pak_Bia.jpg," Charadrius dealbatus, Birds of Laem Phak Bia, Charadriidae of Thailand, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1266.jpg,"Double-banded Plover (Charadrius bicinctus) in non-breeding plumage, Boat Harbour, New South Wales, Australia.",Charadrius_bicinctus_2_-_Boat_Harbour.jpg," Charadrius bicinctus, Aves in right lateral aspect, Nature of New South Wales in March 2019, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1267.jpg,,Charadrius_bicinctus_breeding_-_Ralphs_Bay.jpg," Charadrius bicinctus, Charadriidae of Australia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1268.jpg,,Charadrius_mongolus_-_Laem_Pak_Bia.jpg," Charadrius mongolus, Birds of Laem Phak Bia, Charadriidae of Thailand, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1269.jpg,,Charadrius_mongolus_-_Laem_Phak_Bia.jpg," Charadrius mongolus, Charadriidae of Thailand, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1270.jpg,,Charadrius_obscurus_aquilonius_-_Point_Chevalier.jpg," Charadrius obscurus aquilonius, Charadriidae of New Zealand, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1271.jpg,,Charadrius_peronii_-_Laem_Pak_Bia.jpg," Charadrius peronii, Birds of Laem Phak Bia, Charadriidae of Thailand, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1272.jpg,,Charadrius_ruficapillus_Breeding_Plumage.jpg," Charadrius ruficapillus, Charadriidae of Australia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1273.jpg,,Charadrius_ruficapillus.jpg," Charadrius ruficapillus, Charadriidae of Australia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1274.jpg,,Charadrius-melodus-004_edit.jpg," Charadrius melodus, Birds of Ontario, Flopped images, Aves in right lateral aspect, Sauble Beach (beach), Ontario, July 2008 in Ontario, Charadriidae in Canada, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1275.jpg,,Charaxes_brutus_natalensis.jpg," Nature of Dar es Salaam, Nymphalidae of Tanzania, Charaxes brutus, Insects facing left, Insects on green background, May 2009 in Tanzania, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1276.jpg,,Charles_Bird_King_-_Young_OmahawC_War_EagleC_Little_MissouriC_and_Pawnees_-_Google_Art_Project.jpg," Young Omahaw, War Eagle, Little Missouri, and Pawnees, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1277.jpg,,Charles_CattonC_by_Charles_Catton_-1798.jpg," Charles Catton, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1278.jpg,,Charles_Cooper_Henderson_-_Mail_Coaches_on_the_Road-_the_Louth-London_Royal_Mail_progressing_at_Speed_-_Google_Art_Project.jpg," Charles Cooper Henderson, 19th-century paintings in the Yale Center for British Art, Paintings of animals in the Yale Center for British Art, 1820s oil on canvas paintings in the United States, 19th-century paintings of horse driving, Mail coaches in art, Royal Mail coaches, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1279.jpg,,Charles_F._BoldenC_Jr.jpg," Charles F. Bolden, Jr. in 2009, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1280.jpg,,Charles_Follen_McKim_by_Frances_Benjamin_Johnston.jpg," Adam Cuerden's restorations, Charles Follen McKim, People associated with the World's Columbian Exposition (1893), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1281.jpg,,Charles_Frohman_presents_William_Gillette_in_his_new_four_act_dramaC_Sherlock_Holmes_LOC_var_1364_edit.jpg," Sherlock Holmes (play), Sherlock Holmes in art, 1900 theatre posters of the United States, William Gillette, Lithographs of people, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1282.jpg,"Charles Gounod in 1890, photograph by Nadar",Charles_Gounod__by_Nadar.jpg," Adam Cuerden's restorations, Photographs of Charles Gounod by Nadar, 1890 black and white portrait photographs of men, 19th-century portrait photographs of men at bust length, Charles Gounod, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1283.jpg,Charles III of Spain,Charles_III_of_Spain_high_resolution.jpg," Charles III in armour (Anton Rapahel Mengs - Museo del Prado), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_1284.jpg,,Charles_Kingley_-_1899_Westward_Ho_cover_2.jpg," Westward Ho! (novel), 1899 book covers, Frederick Warne & Co, Adam Cuerden's restorations, "
